String,CMC,pCMC,Temperature,Class,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COCCN(CCOC)C(=O)CC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.9991625189876496e-07,3.523,25.0,Nonionic,14.079963246604883,14.079963246604883,0.05505248017813558,-9.246627546194802,0.16765481592656817,15.604651162790697,693.2880000000004,677.1600000000003,693.079485992,258,0,0.45964729443994295,-0.3828510319556484,0.45964729443994295,0.3828510319556484,0.46511627906976744,0.7209302325581395,0.9767441860465116,2.8142350073276754,6.871278558224206,953.4523880848091,35.10444800668509,20.64474630601807,20.64474630601807,18.653195426880917,10.37976707291638,10.37976707291638,8.340514127127532,8.340514127127532,5.432373253357189,5.432373253357189,2.767619695980875,2.767619695980875,-2.080000000000001,2.8142350073276754,40.92,12.022609519428642,6.2389118538454005,224.56795666328367,14.373635638450576,0.0,0.0,5.907179729351506,0.0,59.479061030294666,4.794537184071822,0.0,92.19871600117123,0.0,0.0,0.0,27.30910789438022,19.634585551951844,106.46697909284316,5.907179729351506,0.0,4.899909730850478,0.0,65.89988265322067,40.52287182340605,0.0,0.0,0.0,0.0,92.19871600117123,0.0,0.0,110.80902231390266,14.268263091671919,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,38.77,98.11033912342313,96.99325318524306,0.0,4.899909730850478,0.0,14.219595082555067,0.0,0.0,0.0,9.473725907600098,0.0,290.59105142641,0.0,11.977457511350805,0.0,0.0,-80.42095963695814,0.0,-11.382077217990052,-2.9122434059966817,1.8134379898507493,0.9444444444444444,43,0,4,0,0,0,0,0,0,3,0,25,16,0,0,0,0,6.777900000000004,95.52700000000009,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(CCCNC(=O)OCCOCCOCCC)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.0013995873225726,-0.146,25.0,Nonionic,13.249851567492673,13.249851567492673,0.0141631520135308,-6.919207842356828,0.3142787952851045,13.448275862068966,451.32599999999985,429.14999999999986,451.140512164,174,0,0.45964134915875354,-0.4471089695369835,0.45964134915875354,0.4471089695369835,0.7931034482758621,1.3103448275862069,1.8275862068965518,2.593704221230415,4.1518985034887494,486.8977588116446,22.769738424614747,15.398634449617424,15.398634449617424,13.204507021897173,8.466677654352546,8.466677654352546,5.741988051436583,5.741988051436583,3.3278996975869766,3.3278996975869766,1.7761774792337905,1.7761774792337905,-1.4400000000000006,2.593704221230415,27.56,11.670130679568185,8.443238428192094,160.3902792278906,19.527377465406477,6.606881964512918,0.0,0.0,0.0,30.03712609266562,0.0,4.794537184071822,39.513735429073385,0.0,6.923737199690624,12.841643245852019,19.572459993351504,19.820645893538753,58.51886147454536,6.093240070938415,0.0,5.316788604006331,0.0,50.13008809019586,39.57916622847716,0.0,0.0,0.0,5.316788604006331,44.308272613145206,0.0,0.0,69.61629232114278,14.210588861400147,0.0,26.186202068468653,0.0,0.0,0.0,0.0,56.790000000000006,49.423525744430215,44.308272613145206,0.0,19.820645893538753,13.213763929025836,6.4208216229260096,0.0,0.0,12.240525803696954,4.736862953800049,9.473725907600098,128.43709913135598,0.0,11.21123486104344,1.8651193459668838,0.0,-19.236437499825527,0.0,-10.18094537053365,2.0705961986595263,0.0,0.9333333333333333,29,1,5,0,0,0,0,0,0,4,1,14,14,0,0,0,0,4.404200000000004,81.40970000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(CCCNC(=O)OCCOCCOCCC)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F),8.99497581530034e-05,1.0460000000000005,25.0,Nonionic,13.554273336200154,13.554273336200154,0.0619688172703563,-7.668310840780409,0.21406087649040706,14.735294117647058,533.35,510.1659999999999,533.143546856,204,0,0.45964726515129894,-0.44710896957629676,0.45964726515129894,0.44710896957629676,0.7647058823529411,1.2647058823529411,1.7647058823529411,2.7109978945788855,4.578196104196951,615.8032739749488,26.847088693804373,17.609878137834738,17.609878137834738,15.375227325552203,9.656230052063172,9.656230052063172,6.741110191105554,6.741110191105554,4.041708067978274,4.041708067978274,2.1448309159809194,2.1448309159809194,-1.6500000000000008,2.7109978945788855,32.35000000000001,12.879973494913635,7.948918827706409,185.6167696654625,19.527377465406477,6.606881964512918,6.1716753955102925,0.0,0.0,35.9596552607602,0.0,9.184952231746642,48.29456552442303,0.0,6.923737199690624,19.26246486877803,13.151638370425493,19.820645893538753,71.69010661756982,6.093240070938415,0.0,5.316788604006331,0.0,62.22429265380073,39.57916622847716,0.0,0.0,0.0,5.316788604006331,57.47951775616967,0.0,0.0,81.71049688474763,14.210588861400147,0.0,26.186202068468653,0.0,0.0,0.0,0.0,56.790000000000006,61.517730308035084,57.47951775616967,0.0,26.427527858051672,6.606881964512918,6.4208216229260096,0.0,0.0,12.240525803696954,4.736862953800049,9.473725907600098,169.57244178194634,0.0,11.289234492114996,1.8640334873810251,0.0,-29.26508175622215,0.0,-14.549115363666637,1.8384873584464614,0.0,0.9411764705882353,34,1,5,0,0,0,0,0,0,4,1,17,16,0,0,0,0,5.377600000000005,91.25270000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(CCCNC(=O)OCCOCCOCCC)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.099005839432521e-05,1.959,25.0,Nonionic,13.763908752866822,13.763908752866822,0.07567836610421286,-8.667074462513916,0.1289481648081878,14.78048780487805,651.3540000000003,629.1780000000002,651.127737924,246,0,0.45964729443994234,-0.4471089695369835,0.45964729443994234,0.4471089695369835,0.5609756097560976,0.9512195121951219,1.3902439024390243,2.815649313714666,5.348008828519312,832.8083176496722,32.769738424614744,20.422350233691258,20.422350233691258,18.20450702189717,10.978535546389464,10.978535546389464,8.039560229187783,8.039560229187783,4.905257215034004,4.905257215034004,2.564856237957304,2.564856237957304,-2.000000000000001,2.815649313714666,39.0,13.533298647242455,7.891043102066976,219.17433090888693,19.527377465406477,6.606881964512918,0.0,0.0,0.0,53.72724276504393,0.0,4.794537184071822,74.63705581047195,0.0,6.923737199690624,12.841643245852019,19.572459993351504,19.820645893538753,93.64218185594393,6.093240070938415,0.0,5.316788604006331,0.0,73.82020476257416,39.57916622847716,0.0,0.0,0.0,5.316788604006331,79.43159299454378,0.0,0.0,93.30640899352106,14.210588861400147,0.0,26.186202068468653,0.0,0.0,0.0,0.0,56.790000000000006,79.72052438132143,79.43159299454378,0.0,19.820645893538753,6.606881964512918,6.4208216229260096,0.0,5.316788604006331,6.923737199690624,4.736862953800049,9.473725907600098,238.77976262832723,0.0,11.321050320517365,1.6050326974755151,0.0,-56.61082024730007,0.0,-12.654795491138314,0.7264367587849063,0.0,0.9473684210526315,41,1,5,0,0,0,0,0,0,4,1,22,18,0,0,0,0,6.945400000000005,101.1977000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(CSCCOCCSCCOCCOCCO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0023,-0.3617278360175928,25.0,Nonionic,13.62897853634793,13.62897853634793,0.0992828417524032,-7.870021750092484,0.1335227560429834,14.432432432432432,616.5020000000003,591.3020000000002,616.09866814,224,0,0.4596472941871331,-0.3939803248745099,0.4596472941871331,0.3939803248745099,0.4594594594594595,0.8378378378378378,1.2702702702702702,2.770045315558936,4.372152922808823,637.2352013458475,29.020815280171313,18.88727457117781,20.52026773303327,16.810660171779823,10.263301577118227,12.572702653876728,7.035248968165033,9.48473871094821,4.282448167808929,6.141272851420111,2.205641409548523,3.721699471074398,-0.3700000000000003,2.770045315558936,36.63,15.426026227357221,9.952809933044225,211.47631670206007,19.31711625624085,0.0,0.0,0.0,0.0,35.78894435791636,0.0,0.0,80.5991655185549,0.0,0.0,5.752853606746789,23.67938244316638,46.24817375159042,76.39251187601353,23.52376989878223,0.0,0.0,0.0,42.20976598084237,69.25958817857757,0.0,0.0,0.0,0.0,57.07539561977267,0.0,23.52376989878223,110.1550599313346,14.210588861400147,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,47.92,47.96261958758916,57.07539561977267,0.0,32.18038146479846,43.08823805642344,0.0,11.761884949391115,0.0,0.0,0.0,19.31711625624085,184.36462494268028,1.880946755805907,0.0,8.488136175418806,0.0,-36.6805780426713,0.0,-9.626424316926137,1.2399611523591088,0.0,1.0,37,1,4,0,0,0,0,0,0,6,1,19,21,0,0,0,0,5.6238000000000055,109.5998000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
C(CSCCOCCOCCSCCOCCOCCO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0026,-0.414973347970818,25.0,Nonionic,13.661907532452819,13.661907532452819,0.046756630470469185,-7.876714594678312,0.10634349884721353,14.25,660.5550000000005,631.3230000000004,660.124882888,242,0,0.4596472941871331,-0.3939803248745099,0.4596472941871331,0.3939803248745099,0.425,0.775,1.15,2.8378647102720507,4.170038344535742,685.6371813536009,31.142135623730958,20.70973642401478,22.34272958587023,18.310660171779823,11.340651846307853,13.650052923066355,7.6476214038608274,10.097111146644005,4.654456635737076,6.513281319348257,2.4255546123622467,3.941612673888122,-0.41000000000000014,2.8378647102720507,39.59,17.6451795501468,11.349562346375464,229.31974616036015,24.0539792100409,0.0,0.0,0.0,0.0,35.78894435791636,0.0,0.0,80.5991655185549,0.0,0.0,5.752853606746789,23.67938244316638,59.46193768061625,81.12937482981357,23.52376989878223,0.0,0.0,0.0,42.20976598084237,82.47335210760342,0.0,0.0,0.0,0.0,57.07539561977267,0.0,23.52376989878223,123.36882386036045,18.947451815200196,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,57.150000000000006,47.96261958758916,57.07539561977267,0.0,38.78726342931137,49.69512002093636,0.0,0.0,11.761884949391115,0.0,0.0,24.0539792100409,190.014613600336,1.979109077746165,0.0,8.511437953928306,0.0,-36.51927961056692,0.0,-9.643123101016563,1.8239087462397137,0.0,1.0,40,1,5,0,0,0,0,0,0,7,1,20,24,0,0,0,0,5.640400000000007,120.41880000000009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
C(CSCCOCCOCCOCCSCCOCCOCCOCCO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0034,-0.5314789170422551,25.0,Nonionic,13.711823829998114,13.711823829998114,0.015770655833700964,-7.883708673035022,0.07393787209307665,13.956521739130435,748.6610000000011,711.3650000000008,748.177312384,278,0,0.4596472941871331,-0.39398032487450974,0.4596472941871331,0.39398032487450974,0.3695652173913043,0.6739130434782609,1.0217391304347827,2.9569054858087376,3.8826903312190666,783.098116654723,35.38477631085024,24.354660129688696,25.98765329154414,21.310660171779823,13.495352384687104,15.804753461445607,8.872366275252416,11.321856018035593,5.398473571593368,7.25729825520455,2.865381017989694,4.381439079515577,-0.4900000000000001,2.9569054858087376,45.51,22.271235324060513,14.954623477097902,265.0066050769604,33.527705117641,0.0,0.0,0.0,0.0,35.78894435791636,0.0,0.0,80.5991655185549,0.0,0.0,5.752853606746789,23.67938244316638,85.88946553866793,90.60310073741367,23.52376989878223,0.0,0.0,0.0,42.20976598084237,108.90087996565511,0.0,0.0,0.0,0.0,57.07539561977267,0.0,23.52376989878223,149.79635171841215,28.421177722800294,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,75.61000000000001,47.96261958758916,57.07539561977267,0.0,52.001027358337204,51.403176736468616,11.505707213493578,0.0,11.761884949391115,0.0,0.0,33.527705117641,201.31033582104834,2.0452002102219065,0.0,8.537573071357254,0.0,-36.441555795001385,0.0,-9.657183512152763,3.3722968711933268,0.0,1.0,46,1,7,0,0,0,0,0,0,9,1,22,30,0,0,0,0,5.6736000000000075,142.05679999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CCCCCCOS(=O)(=O)[O-].[Na+],0.4325138310350087,0.364,40.0,Anionic,9.886160793020913,9.886160793020913,0.0,-4.4613086970899465,0.2181333178898501,10.833333333333334,204.22299999999998,191.11899999999997,204.043224176,68,0,1.0,-0.7255192724478405,1.0,0.7255192724478405,1.25,1.8333333333333333,2.25,1.8507672028156712,0.0,177.98710676103488,8.742640687119286,7.576775358252053,10.39327193917978,5.060660171779821,3.6624485824480266,4.995781915781361,2.290883737673374,3.343082578996616,1.2255618585214196,1.6809036597828995,0.6898264056274471,1.0118016810571366,0.87,1.8507672028156712,15.34690824657722,8.467451413302229,13.459118279952564,95.92854633813005,4.552749873690364,0.0,0.0,10.399000581649606,0.0,29.557286032607934,4.183085432649707,8.417796984328938,0.0,0.0,26.186202068468653,6.4208216229260096,0.0,6.606881964512918,46.71091832327694,10.399000581649606,0.0,0.0,0.0,32.60702369139466,6.606881964512918,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,19.57742882253222,14.582086014299314,0.0,32.60702369139466,0.0,0.0,0.0,0.0,66.43,10.399000581649606,12.9705468580193,0.0,36.16416799712085,6.4208216229260096,19.26246486877803,0.0,0.0,6.923737199690624,4.183085432649707,0.0,33.65103906840514,0.0,0.0,0.0,0.0,0.0,0.0,3.660436271730915,2.0665000236205593,-4.4613086970899465,1.0,12,0,4,0,0,0,0,0,0,4,0,6,6,0,0,0,0,-1.9524999999999972,39.79120000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCCCCCOS(=O)(=O)[O-].[Na+],0.2264644307593059,0.645,40.0,Anionic,9.942333632527085,9.942333632527085,0.0,-4.466870682686654,0.22418431344650816,10.923076923076923,218.25,203.12999999999997,218.05887424,74,0,1.0,-0.7255192724478405,1.0,0.7255192724478405,1.1538461538461537,1.6923076923076923,2.1538461538461537,1.9426157775298116,0.0,190.66922310147208,9.449747468305834,8.283882139438601,11.100378720366328,5.560660171779821,4.162448582448027,5.495781915781361,2.644437128266648,3.6966359695898894,1.4755618585214196,1.9309036597828997,0.8666031009240839,1.1885783763537734,0.87,1.9426157775298116,16.305424768039607,9.425991909631561,15.61001533614804,102.29348845252666,4.552749873690364,0.0,0.0,10.399000581649606,0.0,29.557286032607934,4.183085432649707,8.417796984328938,0.0,0.0,32.60702369139466,6.4208216229260096,0.0,6.606881964512918,46.71091832327694,10.399000581649606,0.0,0.0,0.0,39.02784531432067,6.606881964512918,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,19.57742882253222,14.582086014299314,0.0,39.02784531432067,0.0,0.0,0.0,0.0,66.43,10.399000581649606,12.9705468580193,0.0,36.16416799712085,6.4208216229260096,25.683286491704038,0.0,0.0,0.0,11.106822632340332,0.0,33.853199168556316,0.0,0.0,0.0,0.0,0.0,0.0,4.911141935941043,2.119196244855967,-4.466870682686654,1.0,13,0,4,0,0,0,0,0,0,4,0,6,7,0,0,0,0,-1.5623999999999976,44.40820000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0618016400138415,1.209,40.0,Anionic,10.027510400203852,10.027510400203852,0.0,-4.475484344557891,0.2315368712558473,11.066666666666666,246.304,227.15199999999996,246.090174368,86,0,1.0,-0.7255192724478405,1.0,0.7255192724478405,1.0,1.4666666666666666,1.9333333333333333,2.0773445199258935,0.0,216.15223395576248,10.86396103067893,9.698095701811697,12.514592282739423,6.560660171779822,5.162448582448028,6.49578191578136,3.3515439094531954,4.403742750776437,1.9755618585214196,2.4309036597828997,1.2201564915173577,1.5421317669470471,0.87,2.0773445199258935,18.24088652535725,11.35821374359805,17.481014152901874,115.02337268131988,4.552749873690364,0.0,0.0,10.399000581649606,0.0,29.557286032607934,4.183085432649707,8.417796984328938,0.0,0.0,45.448666937246685,6.4208216229260096,0.0,6.606881964512918,46.71091832327694,10.399000581649606,0.0,0.0,0.0,51.8694885601727,6.606881964512918,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,19.57742882253222,14.582086014299314,0.0,51.8694885601727,0.0,0.0,0.0,0.0,66.43,10.399000581649606,12.9705468580193,0.0,36.16416799712085,6.4208216229260096,12.841643245852019,25.683286491704038,0.0,0.0,11.106822632340332,0.0,34.156233329611304,0.0,0.0,0.0,0.0,0.0,0.0,7.548855339343931,2.1870623422693227,-4.475484344557891,1.0,15,0,4,0,0,0,0,0,0,4,0,6,9,0,0,0,0,-0.7821999999999982,53.642200000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
O=C(CCCCCCCC)[O-].[K+],0.4645152752227494,0.333,40.0,Anionic,9.977055854749306,9.977055854749306,0.0,-0.9162115509784157,0.3668438038848332,9.083333333333334,196.33100000000002,179.195,196.086561464,66,0,1.0,-0.5501718609055201,1.0,0.5501718609055201,1.0833333333333333,1.5833333333333333,2.0833333333333335,1.9585031169241844,0.0,104.70165766734146,8.52709773749546,8.26624404923356,11.389349674851221,5.270055610029662,4.468908462243684,4.468908462243684,2.8897754208945146,2.8897754208945146,1.7344542311218418,1.7344542311218418,1.0496676531873168,1.0496676531873168,1.1063636363636362,1.9585031169241844,15.572769843792852,12.106363636363636,13.6795481525055,117.53710849060478,9.901064578912528,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,0.0,39.02784531432067,12.841643245852019,5.969305287951849,0.0,61.28559948519916,5.969305287951849,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,56.491062301127336,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,51.8694885601727,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,57.805356529212645,0.0,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,0.0,0.0,0.0,9.977055854749306,9.977055854749306,0.0,-0.9162115509784157,0.0,6.960940255731923,2.167826252414546,0.0,0.8888888888888888,12,0,2,0,0,0,0,0,0,2,0,3,7,0,0,0,0,-1.5090999999999974,43.000000000000014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
O=C(CCCCCCCCCC)[O-].[K+],0.1158777356155126,0.936,40.0,Anionic,10.062232622426075,10.062232622426075,0.0,-0.9111268657422154,0.38265720683800825,9.5,224.385,203.21699999999998,224.117861592,78,0,1.0,-0.5501718609055201,1.0,0.5501718609055201,0.9285714285714286,1.3571428571428572,1.7857142857142858,2.090791704813999,0.0,126.45593897205175,9.941311299868556,9.680457611606656,12.803563237224317,6.270055610029663,5.468908462243684,5.468908462243684,3.5968822020810616,3.5968822020810616,2.2344542311218416,2.2344542311218416,1.4032210437805903,1.4032210437805903,1.1063636363636362,2.090791704813999,17.499500723870092,14.106363636363636,15.572769843792852,130.26699271939802,9.901064578912528,0.0,0.0,0.0,0.0,51.38453490628663,0.0,0.0,0.0,0.0,51.8694885601727,12.841643245852019,5.969305287951849,0.0,61.28559948519916,5.969305287951849,0.0,0.0,0.0,64.71113180602472,0.0,0.0,0.0,0.0,56.491062301127336,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,64.71113180602472,0.0,0.0,0.0,0.0,40.129999999999995,5.969305287951849,9.901064578912528,0.0,57.805356529212645,0.0,12.841643245852019,38.524929737556064,0.0,0.0,6.923737199690624,0.0,0.0,0.0,10.062232622426075,10.062232622426075,0.0,-0.9111268657422154,0.0,9.745134045481269,2.208194242075465,0.0,0.9090909090909091,14,0,2,0,0,0,0,0,0,2,0,3,9,0,0,0,0,-0.7288999999999983,52.23400000000004,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
